D:\datasetttt\IMG\center_2020_04_14_13_35_19_227.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_19_227.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_19_227.jpg,0,0.9641964,0,24.98697
D:\datasetttt\IMG\center_2020_04_14_13_35_19_294.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_19_294.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_19_294.jpg,0,0.8907547,0,25.53705
D:\datasetttt\IMG\center_2020_04_14_13_35_19_361.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_19_361.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_19_361.jpg,0,0.7162127,0,25.97579
D:\datasetttt\IMG\center_2020_04_14_13_35_19_432.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_19_432.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_19_432.jpg,-0.1,0.6979547,0,26.38714
D:\datasetttt\IMG\center_2020_04_14_13_35_19_501.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_19_501.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_19_501.jpg,-0.25,0.8895293,0,26.76119
D:\datasetttt\IMG\center_2020_04_14_13_35_19_571.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_19_571.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_19_571.jpg,0,1,0,27.48307
D:\datasetttt\IMG\center_2020_04_14_13_35_19_642.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_19_642.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_19_642.jpg,0,0,0,28.04493
D:\datasetttt\IMG\center_2020_04_14_13_35_19_711.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_19_711.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_19_711.jpg,0,0,0,26.18872
D:\datasetttt\IMG\center_2020_04_14_13_35_19_780.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_19_780.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_19_780.jpg,0,0,0,26.24938
D:\datasetttt\IMG\center_2020_04_14_13_35_19_849.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_19_849.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_19_849.jpg,0,0,0.1751013,25.26941
D:\datasetttt\IMG\center_2020_04_14_13_35_19_918.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_19_918.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_19_918.jpg,-0.05,0,0.3538794,24.23539
D:\datasetttt\IMG\center_2020_04_14_13_35_19_985.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_19_985.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_19_985.jpg,-0.2,0.0581208,0,23.12283
D:\datasetttt\IMG\center_2020_04_14_13_35_20_054.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_054.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_054.jpg,0,0.3056082,0,22.90114
D:\datasetttt\IMG\center_2020_04_14_13_35_20_123.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_123.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_123.jpg,0,0.3255825,0,22.85365
D:\datasetttt\IMG\center_2020_04_14_13_35_20_193.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_193.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_193.jpg,0,0.08209503,0,22.87705
D:\datasetttt\IMG\center_2020_04_14_13_35_20_263.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_263.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_263.jpg,0,0.09525573,0,22.89717
D:\datasetttt\IMG\center_2020_04_14_13_35_20_333.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_333.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_333.jpg,0,0.3381421,0,22.90819
D:\datasetttt\IMG\center_2020_04_14_13_35_20_405.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_405.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_405.jpg,0,0.5248551,0,22.97638
D:\datasetttt\IMG\center_2020_04_14_13_35_20_473.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_473.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_473.jpg,0,0.7577221,0,23.42718
D:\datasetttt\IMG\center_2020_04_14_13_35_20_543.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_543.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_543.jpg,0,0.9408244,0,23.93893
D:\datasetttt\IMG\center_2020_04_14_13_35_20_612.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_612.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_612.jpg,-0.1,1,0,24.6962
D:\datasetttt\IMG\center_2020_04_14_13_35_20_681.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_681.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_681.jpg,-0.25,1,0,25.23952
D:\datasetttt\IMG\center_2020_04_14_13_35_20_749.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_749.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_749.jpg,0,1,0,26.00116
D:\datasetttt\IMG\center_2020_04_14_13_35_20_816.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_816.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_816.jpg,0,1,0,26.56982
D:\datasetttt\IMG\center_2020_04_14_13_35_20_884.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_884.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_884.jpg,0,1,0,27.13531
D:\datasetttt\IMG\center_2020_04_14_13_35_20_955.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_20_955.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_20_955.jpg,-0.2,1,0,27.86843
D:\datasetttt\IMG\center_2020_04_14_13_35_21_027.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_027.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_027.jpg,0,1,0,28.57524
D:\datasetttt\IMG\center_2020_04_14_13_35_21_097.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_097.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_097.jpg,0,1,0,29.12638
D:\datasetttt\IMG\center_2020_04_14_13_35_21_168.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_168.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_168.jpg,0,1,0,29.85844
D:\datasetttt\IMG\center_2020_04_14_13_35_21_237.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_237.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_237.jpg,0,1,0,30.19181
D:\datasetttt\IMG\center_2020_04_14_13_35_21_304.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_304.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_304.jpg,0,0,0.0452787,29.01271
D:\datasetttt\IMG\center_2020_04_14_13_35_21_372.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_372.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_372.jpg,0,0,0,28.32157
D:\datasetttt\IMG\center_2020_04_14_13_35_21_443.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_443.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_443.jpg,0,0,0.0411048,28.11127
D:\datasetttt\IMG\center_2020_04_14_13_35_21_514.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_514.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_514.jpg,0,0,0.2714841,26.3985
D:\datasetttt\IMG\center_2020_04_14_13_35_21_583.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_583.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_583.jpg,0,0.0698379,0,25.30705
D:\datasetttt\IMG\center_2020_04_14_13_35_21_651.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_651.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_651.jpg,-0.2,0.300126,0,24.97541
D:\datasetttt\IMG\center_2020_04_14_13_35_21_719.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_719.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_719.jpg,0,0.4888503,0,25.00608
D:\datasetttt\IMG\center_2020_04_14_13_35_21_787.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_787.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_787.jpg,0,0.7198842,0,25.4073
D:\datasetttt\IMG\center_2020_04_14_13_35_21_854.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_854.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_854.jpg,0,0.908233,0,25.85482
D:\datasetttt\IMG\center_2020_04_14_13_35_21_925.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_925.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_925.jpg,0,1,0,26.4029
D:\datasetttt\IMG\center_2020_04_14_13_35_21_993.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_21_993.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_21_993.jpg,0,1,0,27.15842
D:\datasetttt\IMG\center_2020_04_14_13_35_22_063.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_063.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_063.jpg,-0.15,1,0,27.71225
D:\datasetttt\IMG\center_2020_04_14_13_35_22_131.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_131.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_131.jpg,0,1,0,28.45541
D:\datasetttt\IMG\center_2020_04_14_13_35_22_199.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_199.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_199.jpg,0,1,0,29.00963
D:\datasetttt\IMG\center_2020_04_14_13_35_22_270.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_270.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_270.jpg,0,1,0,29.74357
D:\datasetttt\IMG\center_2020_04_14_13_35_22_341.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_341.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_341.jpg,0,1,0,30.18825
D:\datasetttt\IMG\center_2020_04_14_13_35_22_407.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_407.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_407.jpg,-0.1,1,0,30.18776
D:\datasetttt\IMG\center_2020_04_14_13_35_22_475.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_475.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_475.jpg,0,1,0,30.18726
D:\datasetttt\IMG\center_2020_04_14_13_35_22_546.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_546.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_546.jpg,0,1,0,30.19013
D:\datasetttt\IMG\center_2020_04_14_13_35_22_613.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_613.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_613.jpg,0,1,0,30.19024
D:\datasetttt\IMG\center_2020_04_14_13_35_22_684.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_684.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_684.jpg,0,1,0,30.19037
D:\datasetttt\IMG\center_2020_04_14_13_35_22_752.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_752.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_752.jpg,0,1,0,30.19032
D:\datasetttt\IMG\center_2020_04_14_13_35_22_820.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_820.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_820.jpg,0,1,0,30.19028
D:\datasetttt\IMG\center_2020_04_14_13_35_22_890.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_890.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_890.jpg,0,1,0,30.19038
D:\datasetttt\IMG\center_2020_04_14_13_35_22_961.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_22_961.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_22_961.jpg,0,1,0,30.19031
D:\datasetttt\IMG\center_2020_04_14_13_35_23_029.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_029.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_029.jpg,-0.15,1,0,30.18428
D:\datasetttt\IMG\center_2020_04_14_13_35_23_099.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_099.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_099.jpg,0,1,0,30.19106
D:\datasetttt\IMG\center_2020_04_14_13_35_23_170.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_170.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_170.jpg,0,1,0,30.19026
D:\datasetttt\IMG\center_2020_04_14_13_35_23_238.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_238.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_238.jpg,0,1,0,30.19028
D:\datasetttt\IMG\center_2020_04_14_13_35_23_307.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_307.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_307.jpg,0,1,0,30.19028
D:\datasetttt\IMG\center_2020_04_14_13_35_23_375.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_375.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_375.jpg,0,1,0,30.19028
D:\datasetttt\IMG\center_2020_04_14_13_35_23_443.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_443.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_443.jpg,0,1,0,30.19029
D:\datasetttt\IMG\center_2020_04_14_13_35_23_514.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_514.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_514.jpg,0,1,0,30.19032
D:\datasetttt\IMG\center_2020_04_14_13_35_23_585.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_585.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_585.jpg,-0.1,1,0,30.1876
D:\datasetttt\IMG\center_2020_04_14_13_35_23_654.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_654.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_654.jpg,0,1,0,30.19102
D:\datasetttt\IMG\center_2020_04_14_13_35_23_725.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_725.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_725.jpg,0,1,0,30.19014
D:\datasetttt\IMG\center_2020_04_14_13_35_23_795.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_795.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_795.jpg,0,1,0,30.19026
D:\datasetttt\IMG\center_2020_04_14_13_35_23_866.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_866.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_866.jpg,0,1,0,30.19029
D:\datasetttt\IMG\center_2020_04_14_13_35_23_937.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_23_937.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_23_937.jpg,0,1,0,30.1903
D:\datasetttt\IMG\center_2020_04_14_13_35_24_008.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_008.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_008.jpg,0,1,0,30.1903
D:\datasetttt\IMG\center_2020_04_14_13_35_24_074.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_074.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_074.jpg,-0.05,1,0,30.18973
D:\datasetttt\IMG\center_2020_04_14_13_35_24_143.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_143.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_143.jpg,-0.2,1,0,30.17991
D:\datasetttt\IMG\center_2020_04_14_13_35_24_214.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_214.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_214.jpg,0,1,0,30.18933
D:\datasetttt\IMG\center_2020_04_14_13_35_24_284.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_284.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_284.jpg,0,1,0,30.19017
D:\datasetttt\IMG\center_2020_04_14_13_35_24_356.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_356.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_356.jpg,0,1,0,30.19027
D:\datasetttt\IMG\center_2020_04_14_13_35_24_422.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_422.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_422.jpg,0,1,0,30.19027
D:\datasetttt\IMG\center_2020_04_14_13_35_24_491.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_491.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_491.jpg,0,1,0,30.19025
D:\datasetttt\IMG\center_2020_04_14_13_35_24_559.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_559.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_559.jpg,0,1,0,30.1903
D:\datasetttt\IMG\center_2020_04_14_13_35_24_627.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_627.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_627.jpg,0,1,0,30.1903
D:\datasetttt\IMG\center_2020_04_14_13_35_24_697.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_697.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_697.jpg,0,1,0,30.19032
D:\datasetttt\IMG\center_2020_04_14_13_35_24_765.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_765.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_765.jpg,0,1,0,30.1903
D:\datasetttt\IMG\center_2020_04_14_13_35_24_832.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_832.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_832.jpg,-0.05,1,0,30.18971
D:\datasetttt\IMG\center_2020_04_14_13_35_24_902.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_902.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_902.jpg,-0.2,1,0,30.17982
D:\datasetttt\IMG\center_2020_04_14_13_35_24_969.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_24_969.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_24_969.jpg,0,1,0,30.18296
D:\datasetttt\IMG\center_2020_04_14_13_35_25_038.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_038.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_038.jpg,0,0.8396872,0,30.16006
D:\datasetttt\IMG\center_2020_04_14_13_35_25_110.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_110.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_110.jpg,0,0,0.1528596,28.9189
D:\datasetttt\IMG\center_2020_04_14_13_35_25_181.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_181.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_181.jpg,0,0,0.3350715,27.97675
D:\datasetttt\IMG\center_2020_04_14_13_35_25_247.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_247.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_247.jpg,0,0,0.1329682,26.54292
D:\datasetttt\IMG\center_2020_04_14_13_35_25_315.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_315.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_315.jpg,0,0.0155106,0,25.46944
D:\datasetttt\IMG\center_2020_04_14_13_35_25_384.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_384.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_384.jpg,0,0.1944582,0,24.81098
D:\datasetttt\IMG\center_2020_04_14_13_35_25_454.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_454.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_454.jpg,0,0.4335411,0,24.84207
D:\datasetttt\IMG\center_2020_04_14_13_35_25_524.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_524.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_524.jpg,0,0.6112056,0,25.00142
D:\datasetttt\IMG\center_2020_04_14_13_35_25_596.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_596.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_596.jpg,0,0.8566461,0,25.51863
D:\datasetttt\IMG\center_2020_04_14_13_35_25_667.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_667.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_667.jpg,0,1,0,26.23936
D:\datasetttt\IMG\center_2020_04_14_13_35_25_737.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_737.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_737.jpg,0,1,0,26.80703
D:\datasetttt\IMG\center_2020_04_14_13_35_25_807.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_807.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_807.jpg,0,1,0,27.55684
D:\datasetttt\IMG\center_2020_04_14_13_35_25_877.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_877.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_877.jpg,0,1,0,28.11554
D:\datasetttt\IMG\center_2020_04_14_13_35_25_948.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_25_948.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_25_948.jpg,0,1,0,28.85534
D:\datasetttt\IMG\center_2020_04_14_13_35_26_014.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_014.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_014.jpg,0,1,0,29.40628
D:\datasetttt\IMG\center_2020_04_14_13_35_26_083.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_083.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_083.jpg,0,1,0,29.95387
D:\datasetttt\IMG\center_2020_04_14_13_35_26_153.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_153.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_153.jpg,0,1,0,30.18999
D:\datasetttt\IMG\center_2020_04_14_13_35_26_220.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_220.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_220.jpg,0,1,0,30.18992
D:\datasetttt\IMG\center_2020_04_14_13_35_26_287.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_287.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_287.jpg,0,1,0,30.18991
D:\datasetttt\IMG\center_2020_04_14_13_35_26_358.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_358.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_358.jpg,0,1,0,30.18992
D:\datasetttt\IMG\center_2020_04_14_13_35_26_427.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_427.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_427.jpg,0,1,0,30.18995
D:\datasetttt\IMG\center_2020_04_14_13_35_26_496.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_496.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_496.jpg,0,1,0,30.18994
D:\datasetttt\IMG\center_2020_04_14_13_35_26_568.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_568.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_568.jpg,0,1,0,30.18995
D:\datasetttt\IMG\center_2020_04_14_13_35_26_636.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_636.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_636.jpg,0,1,0,30.18995
D:\datasetttt\IMG\center_2020_04_14_13_35_26_707.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_707.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_707.jpg,0,1,0,30.18992
D:\datasetttt\IMG\center_2020_04_14_13_35_26_777.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_777.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_777.jpg,0,1,0,30.18993
D:\datasetttt\IMG\center_2020_04_14_13_35_26_846.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_846.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_846.jpg,0,1,0,30.18994
D:\datasetttt\IMG\center_2020_04_14_13_35_26_916.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_916.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_916.jpg,0,1,0,30.18994
D:\datasetttt\IMG\center_2020_04_14_13_35_26_982.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_26_982.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_26_982.jpg,0,1,0,30.18993
D:\datasetttt\IMG\center_2020_04_14_13_35_27_053.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_27_053.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_27_053.jpg,0,1,0,30.18995
D:\datasetttt\IMG\center_2020_04_14_13_35_27_122.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_27_122.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_27_122.jpg,0,1,0,30.18995
D:\datasetttt\IMG\center_2020_04_14_13_35_27_194.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_27_194.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_27_194.jpg,0,1,0,30.18994
D:\datasetttt\IMG\center_2020_04_14_13_35_27_266.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_27_266.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_27_266.jpg,0,1,0,30.18996
D:\datasetttt\IMG\center_2020_04_14_13_35_27_332.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_27_332.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_27_332.jpg,0,1,0,30.18993
D:\datasetttt\IMG\center_2020_04_14_13_35_27_402.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_27_402.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_27_402.jpg,0,1,0,30.18995
D:\datasetttt\IMG\center_2020_04_14_13_35_27_472.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_27_472.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_27_472.jpg,0,1,0,30.18993
D:\datasetttt\IMG\center_2020_04_14_13_35_27_539.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_27_539.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_27_539.jpg,0,1,0,30.18997
D:\datasetttt\IMG\center_2020_04_14_13_35_27_607.jpg,D:\datasetttt\IMG\left_2020_04_14_13_35_27_607.jpg,D:\datasetttt\IMG\right_2020_04_14_13_35_27_607.jpg,0,1,0,30.18993
